bar_code,Family,Genus,species,X,Y,value,variable_id
P776371,Lecythidaceae,Eschweilera,parviflora,76,71,172.44651177724884,2
P776371,Lecythidaceae,Eschweilera,parviflora,76,71,1.4409335726437131,3
P776371,Lecythidaceae,Eschweilera,parviflora,76,71,64.16151469945538,9
P776371,Lecythidaceae,Eschweilera,parviflora,76,71,42.34016281437187,10
P776371,Lecythidaceae,Eschweilera,parviflora,76,71,10.629765723945438,11
P160248,Lecythidaceae,Eschweilera,parviflora,42,12,19.01574071056804,1
P160248,Lecythidaceae,Eschweilera,parviflora,42,12,227.7625170610526,2
P160248,Lecythidaceae,Eschweilera,parviflora,42,12,2.3226919570542908,3
P160248,Lecythidaceae,Eschweilera,parviflora,42,12,58.491607313749206,9
P160248,Lecythidaceae,Eschweilera,parviflora,42,12,64.10085714979715,10
P160248,Lecythidaceae,Eschweilera,parviflora,42,12,9.633095196122005,11
P378335,Lecythidaceae,Eschweilera,parviflora,20,71,11.483581451160646,1
P378335,Lecythidaceae,Eschweilera,parviflora,20,71,203.552640673585,2
P378335,Lecythidaceae,Eschweilera,parviflora,20,71,1.7232217661646492,3
P378335,Lecythidaceae,Eschweilera,parviflora,20,71,79.96595679759407,9
P378335,Lecythidaceae,Eschweilera,parviflora,20,71,55.62470305880525,10
P378335,Lecythidaceae,Eschweilera,parviflora,20,71,10.188516239831191,11
P814849,Lecythidaceae,Eschweilera,parviflora,40,27,15.201651864785989,1
P814849,Lecythidaceae,Eschweilera,parviflora,40,27,173.34508474860834,2
P814849,Lecythidaceae,Eschweilera,parviflora,40,27,1.477614721342121,3
P814849,Lecythidaceae,Eschweilera,parviflora,40,27,51.82266307966203,9
P814849,Lecythidaceae,Eschweilera,parviflora,40,27,47.963849054870245,10
P814849,Lecythidaceae,Eschweilera,parviflora,40,27,11.914016636163794,11
P472560,Lecythidaceae,Eschweilera,parviflora,63,59,10.155685901380705,1
P472560,Lecythidaceae,Eschweilera,parviflora,63,59,201.58087394144874,2
P472560,Lecythidaceae,Eschweilera,parviflora,63,59,1.7560718500558086,3
P472560,Lecythidaceae,Eschweilera,parviflora,63,59,72.90538663032052,9
P472560,Lecythidaceae,Eschweilera,parviflora,63,59,63.65842354273188,10
P472560,Lecythidaceae,Eschweilera,parviflora,63,59,9.086738865292617,11
P573982,Lecythidaceae,Eschweilera,parviflora,44,18.5,25.75557710452779,1
P573982,Lecythidaceae,Eschweilera,parviflora,44,18.5,214.03072017875311,2
P573982,Lecythidaceae,Eschweilera,parviflora,44,18.5,2.1395645260251688,3
P573982,Lecythidaceae,Eschweilera,parviflora,44,18.5,53.769089290148464,9
P573982,Lecythidaceae,Eschweilera,parviflora,44,18.5,60.2552056046123,10
P573982,Lecythidaceae,Eschweilera,parviflora,44,18.5,10.596430043344974,11
P864177,Lecythidaceae,Eschweilera,parviflora,81,22,13.700689454431245,1
P864177,Lecythidaceae,Eschweilera,parviflora,81,22,190.94115919395927,2
P864177,Lecythidaceae,Eschweilera,parviflora,81,22,1.9500400451682924,3
P864177,Lecythidaceae,Eschweilera,parviflora,81,22,61.49402683830116,9
P864177,Lecythidaceae,Eschweilera,parviflora,81,22,72.41561733717843,10
P864177,Lecythidaceae,Eschweilera,parviflora,81,22,11.057143020278192,11
P782873,Lecythidaceae,Eschweilera,parviflora,79,52,15.90693448824929,1
P782873,Lecythidaceae,Eschweilera,parviflora,79,52,223.209649463571,2
P782873,Lecythidaceae,Eschweilera,parviflora,79,52,2.223202825920298,3
P782873,Lecythidaceae,Eschweilera,parviflora,79,52,51.89851253469593,9
P782873,Lecythidaceae,Eschweilera,parviflora,79,52,64.13968775487953,10
P782873,Lecythidaceae,Eschweilera,parviflora,79,52,9.789773040184297,11
P457481,Lecythidaceae,Eschweilera,parviflora,21,87,14.081102122613617,1
P457481,Lecythidaceae,Eschweilera,parviflora,21,87,210.42598555476025,2
P457481,Lecythidaceae,Eschweilera,parviflora,21,87,1.8822087114128008,3
P457481,Lecythidaceae,Eschweilera,parviflora,21,87,58.06149697476262,9
P457481,Lecythidaceae,Eschweilera,parviflora,21,87,62.511978843359024,10
P457481,Lecythidaceae,Eschweilera,parviflora,21,87,9.856205066225138,11
P486359,Lecythidaceae,Eschweilera,parviflora,45,28,14.884483152933669,1
P486359,Lecythidaceae,Eschweilera,parviflora,45,28,197.37338203927973,2
P486359,Lecythidaceae,Eschweilera,parviflora,45,28,1.53005032340968,3
P486359,Lecythidaceae,Eschweilera,parviflora,45,28,57.57871444246027,9
P486359,Lecythidaceae,Eschweilera,parviflora,45,28,43.78814539906557,10
P486359,Lecythidaceae,Eschweilera,parviflora,45,28,10.025070800965361,11
P156816,Lecythidaceae,Eschweilera,parviflora,19,69.5,15.556012121667656,1
P156816,Lecythidaceae,Eschweilera,parviflora,19,69.5,216.2715212458424,2
P156816,Lecythidaceae,Eschweilera,parviflora,19,69.5,1.9860614663694045,3
P156816,Lecythidaceae,Eschweilera,parviflora,19,69.5,51.88346948189041,9
P156816,Lecythidaceae,Eschweilera,parviflora,19,69.5,40.7331645008122,10
P156816,Lecythidaceae,Eschweilera,parviflora,19,69.5,8.810177511880429,11
P993043,Lecythidaceae,Eschweilera,parviflora,92,4.5,16.809277637567764,1
P993043,Lecythidaceae,Eschweilera,parviflora,92,4.5,235.29714226576996,2
P993043,Lecythidaceae,Eschweilera,parviflora,92,4.5,2.143876416147011,3
P993043,Lecythidaceae,Eschweilera,parviflora,92,4.5,74.7334676628072,9
P993043,Lecythidaceae,Eschweilera,parviflora,92,4.5,67.6343015849032,10
P993043,Lecythidaceae,Eschweilera,parviflora,92,4.5,8.437843409014869,11
P612042,Lecythidaceae,Eschweilera,parviflora,23,34,17.050973991049695,1
P612042,Lecythidaceae,Eschweilera,parviflora,23,34,213.39562748994237,2
P612042,Lecythidaceae,Eschweilera,parviflora,23,34,2.1804356228326474,3
P612042,Lecythidaceae,Eschweilera,parviflora,23,34,55.08429287112914,9
P612042,Lecythidaceae,Eschweilera,parviflora,23,34,47.428615193416036,10
P612042,Lecythidaceae,Eschweilera,parviflora,23,34,11.1182695381669,11
P677087,Lecythidaceae,Eschweilera,parviflora,4,89,14.501685256864114,1
P677087,Lecythidaceae,Eschweilera,parviflora,4,89,181.92821475421962,2
P677087,Lecythidaceae,Eschweilera,parviflora,4,89,1.5351989357779516,3
P677087,Lecythidaceae,Eschweilera,parviflora,4,89,65.77515290770215,9
P677087,Lecythidaceae,Eschweilera,parviflora,4,89,53.44722255399941,10
P677087,Lecythidaceae,Eschweilera,parviflora,4,89,12.374203598225524,11
P561540,Lecythidaceae,Eschweilera,parviflora,40,32,14.394245109850505,1
P561540,Lecythidaceae,Eschweilera,parviflora,40,32,224.17985454646785,2
P561540,Lecythidaceae,Eschweilera,parviflora,40,32,1.6691972076562238,3
P561540,Lecythidaceae,Eschweilera,parviflora,40,32,59.92655052323355,9
P561540,Lecythidaceae,Eschweilera,parviflora,40,32,44.975590909495594,10
P561540,Lecythidaceae,Eschweilera,parviflora,40,32,9.123373512676265,11
P918909,Lecythidaceae,Eschweilera,parviflora,75,32,21.73146391739267,1
P918909,Lecythidaceae,Eschweilera,parviflora,75,32,244.1136578504771,2
P918909,Lecythidaceae,Eschweilera,parviflora,75,32,2.6517307227172737,3
P918909,Lecythidaceae,Eschweilera,parviflora,75,32,52.13560677972328,9
P918909,Lecythidaceae,Eschweilera,parviflora,75,32,62.975702635765764,10
P918909,Lecythidaceae,Eschweilera,parviflora,75,32,8.251168863276234,11
P412139,Lecythidaceae,Eschweilera,parviflora,42,58,15.32873521384507,1
P412139,Lecythidaceae,Eschweilera,parviflora,42,58,230.73211013947093,2
P412139,Lecythidaceae,Eschweilera,parviflora,42,58,2.117706055347401,3
P412139,Lecythidaceae,Eschweilera,parviflora,42,58,46.74642726086488,9
P412139,Lecythidaceae,Eschweilera,parviflora,42,58,50.44850323458849,10
P412139,Lecythidaceae,Eschweilera,parviflora,42,58,9.171470652697508,11
P203421,Lecythidaceae,Eschweilera,parviflora,60.5,1,18.052389504590515,1
P203421,Lecythidaceae,Eschweilera,parviflora,60.5,1,179.88407092349647,2
P203421,Lecythidaceae,Eschweilera,parviflora,60.5,1,1.521325089631356,3
P203421,Lecythidaceae,Eschweilera,parviflora,60.5,1,51.71118998992998,9
P203421,Lecythidaceae,Eschweilera,parviflora,60.5,1,67.02501404881818,10
P203421,Lecythidaceae,Eschweilera,parviflora,60.5,1,11.768484682844186,11
P363749,Lecythidaceae,Eschweilera,parviflora,9,7,22.95653537593696,1
P363749,Lecythidaceae,Eschweilera,parviflora,9,7,226.20375257164332,2
P363749,Lecythidaceae,Eschweilera,parviflora,9,7,2.372731503812864,3
P363749,Lecythidaceae,Eschweilera,parviflora,9,7,50.43343037421386,9
P363749,Lecythidaceae,Eschweilera,parviflora,9,7,80.10001674061175,10
P363749,Lecythidaceae,Eschweilera,parviflora,9,7,10.069323664719361,11
P157066,Lecythidaceae,Eschweilera,parviflora,34,59,19.961964818068182,1
P157066,Lecythidaceae,Eschweilera,parviflora,34,59,240.05650521349193,2
P157066,Lecythidaceae,Eschweilera,parviflora,34,59,2.074396204985625,3
P157066,Lecythidaceae,Eschweilera,parviflora,34,59,73.42070051830471,9
P157066,Lecythidaceae,Eschweilera,parviflora,34,59,50.807729419758935,10
P157066,Lecythidaceae,Eschweilera,parviflora,34,59,8.42504074395625,11
P341372,Lecythidaceae,Eschweilera,parviflora,70.5,14,18.74489853251901,1
P341372,Lecythidaceae,Eschweilera,parviflora,70.5,14,176.66771414531522,2
P341372,Lecythidaceae,Eschweilera,parviflora,70.5,14,1.4723390641179286,3
P341372,Lecythidaceae,Eschweilera,parviflora,70.5,14,56.64540273077656,9
P341372,Lecythidaceae,Eschweilera,parviflora,70.5,14,50.76275352115392,10
P341372,Lecythidaceae,Eschweilera,parviflora,70.5,14,13.156013200695337,11
P475374,Lecythidaceae,Eschweilera,parviflora,17,72,19.784358414918987,1
P475374,Lecythidaceae,Eschweilera,parviflora,17,72,233.94016976366004,2
P475374,Lecythidaceae,Eschweilera,parviflora,17,72,2.2288085466993204,3
P475374,Lecythidaceae,Eschweilera,parviflora,17,72,60.009419635313876,9
P475374,Lecythidaceae,Eschweilera,parviflora,17,72,40.27292539453932,10
P475374,Lecythidaceae,Eschweilera,parviflora,17,72,8.642014734636591,11
P469243,Lecythidaceae,Eschweilera,parviflora,73,51,15.246585171104064,1
P469243,Lecythidaceae,Eschweilera,parviflora,73,51,183.3170997084898,2
P469243,Lecythidaceae,Eschweilera,parviflora,73,51,1.7686285602459089,3
P469243,Lecythidaceae,Eschweilera,parviflora,73,51,59.330762238832314,9
P469243,Lecythidaceae,Eschweilera,parviflora,73,51,68.6611789681379,10
P469243,Lecythidaceae,Eschweilera,parviflora,73,51,11.872581182764796,11
P137444,Lecythidaceae,Eschweilera,sagotiana,64,31,48.43060885515449,1
P137444,Lecythidaceae,Eschweilera,sagotiana,64,31,364.2463482497292,2
P137444,Lecythidaceae,Eschweilera,sagotiana,64,31,3.8041770632319998,3
P137444,Lecythidaceae,Eschweilera,sagotiana,64,31,83.62410019965279,9
P137444,Lecythidaceae,Eschweilera,sagotiana,64,31,77.58763913149629,10
P137444,Lecythidaceae,Eschweilera,sagotiana,64,31,5.4510980696982365,11
P230255,Lecythidaceae,Eschweilera,sagotiana,95,10,29.03796183182862,1
P230255,Lecythidaceae,Eschweilera,sagotiana,95,10,290.1573198767521,2
P230255,Lecythidaceae,Eschweilera,sagotiana,95,10,2.8320267209399828,3
P230255,Lecythidaceae,Eschweilera,sagotiana,95,10,58.11033173977371,9
P230255,Lecythidaceae,Eschweilera,sagotiana,95,10,46.205806378102324,10
P230255,Lecythidaceae,Eschweilera,sagotiana,95,10,7.360314824577833,11
P716872,Lecythidaceae,Eschweilera,sagotiana,82,52,23.968965109179102,1
P716872,Lecythidaceae,Eschweilera,sagotiana,82,52,274.8734996318257,2
P716872,Lecythidaceae,Eschweilera,sagotiana,82,52,2.913135607818909,3
P716872,Lecythidaceae,Eschweilera,sagotiana,82,52,69.91486525203358,9
P716872,Lecythidaceae,Eschweilera,sagotiana,82,52,37.95479197143596,10
P716872,Lecythidaceae,Eschweilera,sagotiana,82,52,7.175074177109517,11
P107833,Lecythidaceae,Eschweilera,sagotiana,60,42,17.864038348592622,1
P107833,Lecythidaceae,Eschweilera,sagotiana,60,42,320.09789206883437,2
P107833,Lecythidaceae,Eschweilera,sagotiana,60,42,2.7715337588912785,3
P107833,Lecythidaceae,Eschweilera,sagotiana,60,42,54.31652324463577,9
P107833,Lecythidaceae,Eschweilera,sagotiana,60,42,83.99046974781568,10
P107833,Lecythidaceae,Eschweilera,sagotiana,60,42,6.056620442729292,11
P652040,Lecythidaceae,Eschweilera,sagotiana,18,71.5,28.30667558027177,1
P652040,Lecythidaceae,Eschweilera,sagotiana,18,71.5,285.8062711516993,2
P652040,Lecythidaceae,Eschweilera,sagotiana,18,71.5,2.804360667051448,3
P652040,Lecythidaceae,Eschweilera,sagotiana,18,71.5,72.5727559618347,9
P652040,Lecythidaceae,Eschweilera,sagotiana,18,71.5,52.66552859092522,10
P652040,Lecythidaceae,Eschweilera,sagotiana,18,71.5,7.572766337621819,11
P131208,Lecythidaceae,Eschweilera,sagotiana,99,50,20.186128533985364,1
P131208,Lecythidaceae,Eschweilera,sagotiana,99,50,283.40510354604305,2
P131208,Lecythidaceae,Eschweilera,sagotiana,99,50,2.7386043086067304,3
P131208,Lecythidaceae,Eschweilera,sagotiana,99,50,73.36184352100027,9
P131208,Lecythidaceae,Eschweilera,sagotiana,99,50,64.51806066629692,10
P131208,Lecythidaceae,Eschweilera,sagotiana,99,50,6.693383266751299,11
P743323,Lecythidaceae,Eschweilera,sagotiana,82,92,28.070333278049763,1
P743323,Lecythidaceae,Eschweilera,sagotiana,82,92,289.623867254852,2
P743323,Lecythidaceae,Eschweilera,sagotiana,82,92,2.8712162290731866,3
P743323,Lecythidaceae,Eschweilera,sagotiana,82,92,71.51234024496837,9
P743323,Lecythidaceae,Eschweilera,sagotiana,82,92,88.24381756703563,10
P743323,Lecythidaceae,Eschweilera,sagotiana,82,92,6.161752739541058,11
P524126,Lecythidaceae,Eschweilera,sagotiana,95,15,15.33034019392785,1
P524126,Lecythidaceae,Eschweilera,sagotiana,95,15,290.67815182220573,2
P524126,Lecythidaceae,Eschweilera,sagotiana,95,15,2.5918550383697054,3
P524126,Lecythidaceae,Eschweilera,sagotiana,95,15,60.651305710836425,9
P524126,Lecythidaceae,Eschweilera,sagotiana,95,15,55.74595814701085,10
P524126,Lecythidaceae,Eschweilera,sagotiana,95,15,8.86269135470887,11
P121822,Lecythidaceae,Eschweilera,sagotiana,96,67,23.18667983380123,1
P121822,Lecythidaceae,Eschweilera,sagotiana,96,67,300.1431051229203,2
P121822,Lecythidaceae,Eschweilera,sagotiana,96,67,2.5618616656384217,3
P121822,Lecythidaceae,Eschweilera,sagotiana,96,67,68.22239585888892,9
P121822,Lecythidaceae,Eschweilera,sagotiana,96,67,51.3573470740784,10
P121822,Lecythidaceae,Eschweilera,sagotiana,96,67,8.357027202968345,11
P965834,Lecythidaceae,Eschweilera,sagotiana,45,1,28.369603155554994,1
P965834,Lecythidaceae,Eschweilera,sagotiana,45,1,282.3718721949053,2
P965834,Lecythidaceae,Eschweilera,sagotiana,45,1,2.501590934306149,3
P965834,Lecythidaceae,Eschweilera,sagotiana,45,1,51.149234352342496,9
P965834,Lecythidaceae,Eschweilera,sagotiana,45,1,43.95384645252323,10
P965834,Lecythidaceae,Eschweilera,sagotiana,45,1,7.230317992486833,11
P247748,Lecythidaceae,Eschweilera,sagotiana,45,73,15.421716448526674,1
P247748,Lecythidaceae,Eschweilera,sagotiana,45,73,247.67080935850484,2
P247748,Lecythidaceae,Eschweilera,sagotiana,45,73,2.0217420719673864,3
P247748,Lecythidaceae,Eschweilera,sagotiana,45,73,59.539853452423046,9
P247748,Lecythidaceae,Eschweilera,sagotiana,45,73,103.17481933085001,10
P247748,Lecythidaceae,Eschweilera,sagotiana,45,73,7.433763333909264,11
P879391,Lecythidaceae,Eschweilera,sagotiana,7,64,42.37242393648959,1
P879391,Lecythidaceae,Eschweilera,sagotiana,7,64,316.7728951837037,2
P879391,Lecythidaceae,Eschweilera,sagotiana,7,64,2.9900470027823522,3
P879391,Lecythidaceae,Eschweilera,sagotiana,7,64,79.88543296470226,9
P879391,Lecythidaceae,Eschweilera,sagotiana,7,64,67.47684452898031,10
P879391,Lecythidaceae,Eschweilera,sagotiana,7,64,6.765022748677194,11
P639685,Lecythidaceae,Eschweilera,sagotiana,43,7,13.657445733906485,1
P639685,Lecythidaceae,Eschweilera,sagotiana,43,7,275.85349293868535,2
P639685,Lecythidaceae,Eschweilera,sagotiana,43,7,2.7312745435512222,3
P639685,Lecythidaceae,Eschweilera,sagotiana,43,7,62.27325474793893,9
P639685,Lecythidaceae,Eschweilera,sagotiana,43,7,105.27842254998359,10
P639685,Lecythidaceae,Eschweilera,sagotiana,43,7,7.440950379900013,11
P668264,Lecythidaceae,Eschweilera,sagotiana,45,92,32.67956976998106,1
P668264,Lecythidaceae,Eschweilera,sagotiana,45,92,297.7516057711544,2
P668264,Lecythidaceae,Eschweilera,sagotiana,45,92,2.5247360018657523,3
P668264,Lecythidaceae,Eschweilera,sagotiana,45,92,75.45267142633189,9
P668264,Lecythidaceae,Eschweilera,sagotiana,45,92,46.61970217510972,10
P668264,Lecythidaceae,Eschweilera,sagotiana,45,92,6.185937242635304,11
P816485,Lecythidaceae,Eschweilera,sagotiana,32,33,15.760999552104924,1
P816485,Lecythidaceae,Eschweilera,sagotiana,32,33,256.63544118144637,2
P816485,Lecythidaceae,Eschweilera,sagotiana,32,33,2.1983275243201454,3
P816485,Lecythidaceae,Eschweilera,sagotiana,32,33,58.756305993384885,9
P816485,Lecythidaceae,Eschweilera,sagotiana,32,33,80.32738725743835,10
P816485,Lecythidaceae,Eschweilera,sagotiana,32,33,7.980312509656535,11
P866244,Lecythidaceae,Eschweilera,sagotiana,28.5,20,24.661210248275157,1
P866244,Lecythidaceae,Eschweilera,sagotiana,28.5,20,311.2988285818746,2
P866244,Lecythidaceae,Eschweilera,sagotiana,28.5,20,2.9592121773809543,3
P866244,Lecythidaceae,Eschweilera,sagotiana,28.5,20,57.239839232053896,9
P866244,Lecythidaceae,Eschweilera,sagotiana,28.5,20,35.69354711996603,10
P866244,Lecythidaceae,Eschweilera,sagotiana,28.5,20,7.715209672397545,11
P248631,Lecythidaceae,Eschweilera,sagotiana,11,56,39.352520575516515,1
P248631,Lecythidaceae,Eschweilera,sagotiana,11,56,316.6628680067718,2
P248631,Lecythidaceae,Eschweilera,sagotiana,11,56,2.550073810217475,3
P248631,Lecythidaceae,Eschweilera,sagotiana,11,56,81.86578331561942,9
P248631,Lecythidaceae,Eschweilera,sagotiana,11,56,36.59539634192139,10
P248631,Lecythidaceae,Eschweilera,sagotiana,11,56,6.9213881276456055,11
P769581,Lecythidaceae,Eschweilera,sagotiana,94,43,27.938007266423977,1
P769581,Lecythidaceae,Eschweilera,sagotiana,94,43,324.1907823219126,2
P769581,Lecythidaceae,Eschweilera,sagotiana,94,43,2.7627820000139143,3
P769581,Lecythidaceae,Eschweilera,sagotiana,94,43,75.27872527276234,9
P769581,Lecythidaceae,Eschweilera,sagotiana,94,43,42.66637896562583,10
P769581,Lecythidaceae,Eschweilera,sagotiana,94,43,6.308899896157662,11
P816725,Lecythidaceae,Eschweilera,sagotiana,18,52,20.15915142059532,1
P816725,Lecythidaceae,Eschweilera,sagotiana,18,52,258.1274589776157,2
P816725,Lecythidaceae,Eschweilera,sagotiana,18,52,2.668391626800372,3
P816725,Lecythidaceae,Eschweilera,sagotiana,18,52,54.109063736605094,9
P816725,Lecythidaceae,Eschweilera,sagotiana,18,52,57.293178625679275,10
P816725,Lecythidaceae,Eschweilera,sagotiana,18,52,8.834545021988239,11
P431130,Lecythidaceae,Eschweilera,sagotiana,40,82,47.670511693431976,1
P431130,Lecythidaceae,Eschweilera,sagotiana,40,82,389.48197818537864,2
P431130,Lecythidaceae,Eschweilera,sagotiana,40,82,3.4680788820939266,3
P431130,Lecythidaceae,Eschweilera,sagotiana,40,82,66.27443612547877,9
P431130,Lecythidaceae,Eschweilera,sagotiana,40,82,44.03329177080447,10
P431130,Lecythidaceae,Eschweilera,sagotiana,40,82,5.831073689888708,11
P907201,Lecythidaceae,Eschweilera,sagotiana,75,44,17.43087187781164,1
P907201,Lecythidaceae,Eschweilera,sagotiana,75,44,316.01749959008015,2
P907201,Lecythidaceae,Eschweilera,sagotiana,75,44,3.4410814351320873,3
P907201,Lecythidaceae,Eschweilera,sagotiana,75,44,59.64428665215804,9
P907201,Lecythidaceae,Eschweilera,sagotiana,75,44,64.23329196912859,10
P907201,Lecythidaceae,Eschweilera,sagotiana,75,44,5.7976045737791635,11
P148150,Lecythidaceae,Eschweilera,sagotiana,96,82,41.623955798939996,1
P148150,Lecythidaceae,Eschweilera,sagotiana,96,82,401.30671878407094,2
P148150,Lecythidaceae,Eschweilera,sagotiana,96,82,4.3607264144835485,3
P148150,Lecythidaceae,Eschweilera,sagotiana,96,82,66.19468839909526,9
P148150,Lecythidaceae,Eschweilera,sagotiana,96,82,108.01026171420095,10
P148150,Lecythidaceae,Eschweilera,sagotiana,96,82,5.655887510295132,11
P657599,Lecythidaceae,Eschweilera,sagotiana,6,13,40.460295509433365,1
P657599,Lecythidaceae,Eschweilera,sagotiana,6,13,300.09030973987353,2
P657599,Lecythidaceae,Eschweilera,sagotiana,6,13,2.9511766767960403,3
P657599,Lecythidaceae,Eschweilera,sagotiana,6,13,63.48726893791188,9
P657599,Lecythidaceae,Eschweilera,sagotiana,6,13,91.58909490259781,10
P657599,Lecythidaceae,Eschweilera,sagotiana,6,13,8.481535733923428,11
P665804,Lecythidaceae,Eschweilera,sagotiana,11,59,16.8205928774408,1
P665804,Lecythidaceae,Eschweilera,sagotiana,11,59,286.79230757951143,2
P665804,Lecythidaceae,Eschweilera,sagotiana,11,59,2.3740221225943454,3
P665804,Lecythidaceae,Eschweilera,sagotiana,11,59,54.380595188236995,9
P665804,Lecythidaceae,Eschweilera,sagotiana,11,59,49.3516426855305,10
P665804,Lecythidaceae,Eschweilera,sagotiana,11,59,7.835252627036732,11
P544236,Lecythidaceae,Eschweilera,sagotiana,3,73,26.316984089883587,1
P544236,Lecythidaceae,Eschweilera,sagotiana,3,73,331.06258860731793,2
P544236,Lecythidaceae,Eschweilera,sagotiana,3,73,3.025598527120236,3
P544236,Lecythidaceae,Eschweilera,sagotiana,3,73,59.32416159488408,9
P544236,Lecythidaceae,Eschweilera,sagotiana,3,73,81.14491389997944,10
P544236,Lecythidaceae,Eschweilera,sagotiana,3,73,7.409904381780204,11
P603617,Lecythidaceae,Eschweilera,sagotiana,88,49,21.920484328605223,1
P603617,Lecythidaceae,Eschweilera,sagotiana,88,49,284.81381433103525,2
P603617,Lecythidaceae,Eschweilera,sagotiana,88,49,3.372499214734687,3
P603617,Lecythidaceae,Eschweilera,sagotiana,88,49,58.67685741379044,9
P603617,Lecythidaceae,Eschweilera,sagotiana,88,49,49.9160173309429,10
P603617,Lecythidaceae,Eschweilera,sagotiana,88,49,8.808520634809474,11
P200563,Lecythidaceae,Eschweilera,sagotiana,56,38,27.726029248519918,1
P200563,Lecythidaceae,Eschweilera,sagotiana,56,38,244.0814995176586,2
P200563,Lecythidaceae,Eschweilera,sagotiana,56,38,2.25687995299549,3
P200563,Lecythidaceae,Eschweilera,sagotiana,56,38,93.43964724308199,9
P200563,Lecythidaceae,Eschweilera,sagotiana,56,38,66.73822845135618,10
P200563,Lecythidaceae,Eschweilera,sagotiana,56,38,8.495442859190186,11
P601038,Lecythidaceae,Eschweilera,sagotiana,96,71,22.327550966343953,1
P601038,Lecythidaceae,Eschweilera,sagotiana,96,71,252.6805635010762,2
P601038,Lecythidaceae,Eschweilera,sagotiana,96,71,2.4963986947798302,3
P601038,Lecythidaceae,Eschweilera,sagotiana,96,71,93.5459050608675,9
P601038,Lecythidaceae,Eschweilera,sagotiana,96,71,79.50533588572002,10
P601038,Lecythidaceae,Eschweilera,sagotiana,96,71,8.549413995114824,11
P902003,Lecythidaceae,Eschweilera,sagotiana,16,55,18.55382542495154,1
P902003,Lecythidaceae,Eschweilera,sagotiana,16,55,321.17553424693875,2
P902003,Lecythidaceae,Eschweilera,sagotiana,16,55,3.8726241258932284,3
P902003,Lecythidaceae,Eschweilera,sagotiana,16,55,72.4184488418414,9
P902003,Lecythidaceae,Eschweilera,sagotiana,16,55,102.79909774460393,10
P902003,Lecythidaceae,Eschweilera,sagotiana,16,55,6.3798035686875565,11
P949579,Lecythidaceae,Eschweilera,sagotiana,100,50,45.49268825992808,1
P949579,Lecythidaceae,Eschweilera,sagotiana,100,50,333.38829388351644,2
P949579,Lecythidaceae,Eschweilera,sagotiana,100,50,2.933082917464085,3
P949579,Lecythidaceae,Eschweilera,sagotiana,100,50,96.4484881895874,9
P949579,Lecythidaceae,Eschweilera,sagotiana,100,50,63.94784833310331,10
P949579,Lecythidaceae,Eschweilera,sagotiana,100,50,6.75133258986057,11
P484680,Lecythidaceae,Eschweilera,sagotiana,99,53,14.760034038147998,1
P484680,Lecythidaceae,Eschweilera,sagotiana,99,53,288.46527492706076,2
P484680,Lecythidaceae,Eschweilera,sagotiana,99,53,2.0206465497932524,3
P484680,Lecythidaceae,Eschweilera,sagotiana,99,53,56.98348985314741,9
P484680,Lecythidaceae,Eschweilera,sagotiana,99,53,62.912678983606874,10
P484680,Lecythidaceae,Eschweilera,sagotiana,99,53,8.270959028886352,11
P221409,Lecythidaceae,Eschweilera,sagotiana,85,71,18.808408274829553,1
P221409,Lecythidaceae,Eschweilera,sagotiana,85,71,305.7240069311986,2
P221409,Lecythidaceae,Eschweilera,sagotiana,85,71,2.836034310348127,3
P221409,Lecythidaceae,Eschweilera,sagotiana,85,71,76.25393847523848,9
P221409,Lecythidaceae,Eschweilera,sagotiana,85,71,75.07238089494619,10
P221409,Lecythidaceae,Eschweilera,sagotiana,85,71,6.043682093759475,11
P270994,Lecythidaceae,Eschweilera,sagotiana,17,38,22.47306811174151,1
P270994,Lecythidaceae,Eschweilera,sagotiana,17,38,249.7449531737437,2
P270994,Lecythidaceae,Eschweilera,sagotiana,17,38,2.1841857852392716,3
P270994,Lecythidaceae,Eschweilera,sagotiana,17,38,65.51659161252478,9
P270994,Lecythidaceae,Eschweilera,sagotiana,17,38,44.040901814730304,10
P270994,Lecythidaceae,Eschweilera,sagotiana,17,38,8.526288666925138,11
P651529,Lecythidaceae,Eschweilera,sagotiana,13,27,21.77687391871715,1
P651529,Lecythidaceae,Eschweilera,sagotiana,13,27,287.3152611430461,2
P651529,Lecythidaceae,Eschweilera,sagotiana,13,27,2.5848530741746867,3
P651529,Lecythidaceae,Eschweilera,sagotiana,13,27,59.176916129475096,9
P651529,Lecythidaceae,Eschweilera,sagotiana,13,27,80.01877152037173,10
P651529,Lecythidaceae,Eschweilera,sagotiana,13,27,6.67825268936707,11
P114904,Lecythidaceae,Eschweilera,sagotiana,27,40,27.795897644074458,1
P114904,Lecythidaceae,Eschweilera,sagotiana,27,40,301.5855434442189,2
P114904,Lecythidaceae,Eschweilera,sagotiana,27,40,2.947764550304758,3
P114904,Lecythidaceae,Eschweilera,sagotiana,27,40,54.63359526735471,9
P114904,Lecythidaceae,Eschweilera,sagotiana,27,40,62.72434374278899,10
P114904,Lecythidaceae,Eschweilera,sagotiana,27,40,8.818469864522086,11
P278226,Lecythidaceae,Eschweilera,sagotiana,59,65,14.843886764953432,1
P278226,Lecythidaceae,Eschweilera,sagotiana,59,65,317.104583820185,2
